AlterUrl | Mon Aug 26 2024 08:09:08 GMT-0400 (Atlantic Standard Time) | Sale | M0AYFSYP | M0AYFSYP | {"AuthorizationCode":"","AzulOrderId":"44439186","CustomOrderId":"M0AYFSYP","DateTime":"20240826080906","ErrorDescription":"","IsoCode":"3D2METHOD","LotNumber":"","RRN":"","ResponseCode":"ISO8583","ResponseMessage":"3D_SECURE_2_METHOD","ThreeDSMethod":{"MethodForm":"<iframe id=\"tdsMmethodTgtFrame\" name=\"tdsMmethodTgtFrame\" style=\"visibility: hidden; width: 1px; height: 1px;\" xmlns=\"http://www.w3.org/1999/xhtml\">\n    <!--.-->\n</iframe><form id=\"tdsMmethodForm\" name=\"tdsMmethodForm\" action=\"https://3ds-acs.test.modirum.com/mdpayacs/3ds-method\" method=\"post\" target=\"tdsMmethodTgtFrame\" xmlns=\"http://www.w3.org/1999/xhtml\">\n    <input type=\"hidden\" name=\"3DSMethodData\" value=\"eyAidGhyZWVEU1NlcnZlclRyYW5zSUQiIDogIjA2ZjYyNTBkLTI5YzYtNWM5NS04MDAwLTAwMDAwMzAxZDJmNyIsICJ0aHJlZURTTWV0aG9kTm90aWZpY2F0aW9uVVJMIiA6ICJodHRwczovLzdiZTUtMTQ4LTAtMTM0LTEwNy5uZ3Jvay1mcmVlLmFwcC9hcGkvdjEvYXp1bC1wYXltZW50LTNkcy1ub3RpZmljYXRpb24_b3JkZXJJZD1NMEFZRlNZUCIgfQ\"/>\n    <input type=\"hidden\" name=\"threeDSMethodData\" value=\"eyAidGhyZWVEU1NlcnZlclRyYW5zSUQiIDogIjA2ZjYyNTBkLTI5YzYtNWM5NS04MDAwLTAwMDAwMzAxZDJmNyIsICJ0aHJlZURTTWV0aG9kTm90aWZpY2F0aW9uVVJMIiA6ICJodHRwczovLzdiZTUtMTQ4LTAtMTM0LTEwNy5uZ3Jvay1mcmVlLmFwcC9hcGkvdjEvYXp1bC1wYXltZW50LTNkcy1ub3RpZmljYXRpb24_b3JkZXJJZD1NMEFZRlNZUCIgfQ\"/>\n    <script type=\"text/javascript\">\n\t\t\t\tdocument.getElementById(\"tdsMmethodForm\").submit();\n\t\t\t</script>\n</form>"},"Ticket":""}
MainUrl | Mon Aug 26 2024 13:19:41 GMT-0400 (Atlantic Standard Time) | Sale | M0B9JT9W | M0B9JT9W | {"AuthorizationCode":"","AzulOrderId":"44439263","CustomOrderId":"M0B9JT9W","DateTime":"20240826131939","ErrorDescription":"","IsoCode":"3D2METHOD","LotNumber":"","RRN":"","ResponseCode":"ISO8583","ResponseMessage":"3D_SECURE_2_METHOD","ThreeDSMethod":{"MethodForm":"<iframe id=\"tdsMmethodTgtFrame\" name=\"tdsMmethodTgtFrame\" style=\"visibility: hidden; width: 1px; height: 1px;\" xmlns=\"http://www.w3.org/1999/xhtml\">\n    <!--.-->\n</iframe><form id=\"tdsMmethodForm\" name=\"tdsMmethodForm\" action=\"https://3ds-acs.test.modirum.com/mdpayacs/3ds-method\" method=\"post\" target=\"tdsMmethodTgtFrame\" xmlns=\"http://www.w3.org/1999/xhtml\">\n    <input type=\"hidden\" name=\"3DSMethodData\" value=\"eyAidGhyZWVEU1NlcnZlclRyYW5zSUQiIDogImM5ODE0NzU0LWZhY2UtNTZjYi04MDAwLTAwMDAwMzAxZTRkYiIsICJ0aHJlZURTTWV0aG9kTm90aWZpY2F0aW9uVVJMIiA6ICJodHRwczovLzdiZTUtMTQ4LTAtMTM0LTEwNy5uZ3Jvay1mcmVlLmFwcC9hcGkvdjEvYXp1bC1wYXltZW50LTNkcy1ub3RpZmljYXRpb24_b3JkZXJJZD1NMEI5SlQ5VyIgfQ\"/>\n    <input type=\"hidden\" name=\"threeDSMethodData\" value=\"eyAidGhyZWVEU1NlcnZlclRyYW5zSUQiIDogImM5ODE0NzU0LWZhY2UtNTZjYi04MDAwLTAwMDAwMzAxZTRkYiIsICJ0aHJlZURTTWV0aG9kTm90aWZpY2F0aW9uVVJMIiA6ICJodHRwczovLzdiZTUtMTQ4LTAtMTM0LTEwNy5uZ3Jvay1mcmVlLmFwcC9hcGkvdjEvYXp1bC1wYXltZW50LTNkcy1ub3RpZmljYXRpb24_b3JkZXJJZD1NMEI5SlQ5VyIgfQ\"/>\n    <script type=\"text/javascript\">\n\t\t\t\tdocument.getElementById(\"tdsMmethodForm\").submit();\n\t\t\t</script>\n</form>"},"Ticket":""}
MainUrl | Mon Aug 26 2024 15:07:40 GMT-0400 (Atlantic Standard Time) | Sale | M0BDEOOB | M0BDEOOB | {"AuthorizationCode":"","AzulOrderId":"44439290","CustomOrderId":"M0BDEOOB","DateTime":"20240826150739","ErrorDescription":"","IsoCode":"3D2METHOD","LotNumber":"","RRN":"","ResponseCode":"ISO8583","ResponseMessage":"3D_SECURE_2_METHOD","ThreeDSMethod":{"MethodForm":"<iframe id=\"tdsMmethodTgtFrame\" name=\"tdsMmethodTgtFrame\" style=\"visibility: hidden; width: 1px; height: 1px;\" xmlns=\"http://www.w3.org/1999/xhtml\">\n    <!--.-->\n</iframe><form id=\"tdsMmethodForm\" name=\"tdsMmethodForm\" action=\"https://3ds-acs.test.modirum.com/mdpayacs/3ds-method\" method=\"post\" target=\"tdsMmethodTgtFrame\" xmlns=\"http://www.w3.org/1999/xhtml\">\n    <input type=\"hidden\" name=\"3DSMethodData\" value=\"eyAidGhyZWVEU1NlcnZlclRyYW5zSUQiIDogImE4ZjUyOWJhLWFhYzktNTIzZi04MDAwLTAwMDAwMzAxZTgyZCIsICJ0aHJlZURTTWV0aG9kTm90aWZpY2F0aW9uVVJMIiA6ICJodHRwczovLzdiZTUtMTQ4LTAtMTM0LTEwNy5uZ3Jvay1mcmVlLmFwcC9hcGkvdjEvYXp1bC1wYXltZW50LTNkcy1ub3RpZmljYXRpb24_b3JkZXJJZD1NMEJERU9PQiIgfQ\"/>\n    <input type=\"hidden\" name=\"threeDSMethodData\" value=\"eyAidGhyZWVEU1NlcnZlclRyYW5zSUQiIDogImE4ZjUyOWJhLWFhYzktNTIzZi04MDAwLTAwMDAwMzAxZTgyZCIsICJ0aHJlZURTTWV0aG9kTm90aWZpY2F0aW9uVVJMIiA6ICJodHRwczovLzdiZTUtMTQ4LTAtMTM0LTEwNy5uZ3Jvay1mcmVlLmFwcC9hcGkvdjEvYXp1bC1wYXltZW50LTNkcy1ub3RpZmljYXRpb24_b3JkZXJJZD1NMEJERU9PQiIgfQ\"/>\n    <script type=\"text/javascript\">\n\t\t\t\tdocument.getElementById(\"tdsMmethodForm\").submit();\n\t\t\t</script>\n</form>"},"Ticket":""}
MainUrl | Mon Aug 26 2024 15:09:47 GMT-0400 (Atlantic Standard Time) | Sale | M0BDHE66 | M0BDHE66 | {"AuthorizationCode":"","AzulOrderId":"44439291","CustomOrderId":"M0BDHE66","DateTime":"20240826150945","ErrorDescription":"","IsoCode":"3D","LotNumber":"","RRN":"","ResponseCode":"ISO8583","ResponseMessage":"3D_SECURE_CHALLENGE","ThreeDSChallenge":{"CReq":"CnsKICAgICJhY3NUcmFuc0lEIjogIjBiMDg5YTU5LTQ0ZDktNDVhMS05MTdmLTVjMmJkYzU1ZTY5YiIsCiAgICAiY2hhbGxlbmdlV2luZG93U2l6ZSI6ICIwMyIsCiAgICAibWVzc2FnZVR5cGUiOiAiQ1JlcSIsCiAgICAibWVzc2FnZVZlcnNpb24iOiAiMi4yLjAiLAogICAgInRocmVlRFNTZXJ2ZXJUcmFuc0lEIjogImViZjBkMzk4LWY1MzQtNTZkZC04MDAwLTAwMDAwMzAxZTgzNyIKfQ","MD":"","PaReq":"","RedirectPostUrl":"https://3ds-acs.test.modirum.com/mdpayacs/HwcGNcDGHjeO72kU/creq;token=327394991.1724699387.Yup5sitHJE1AzMtHCip8k_gVmoGzJrysolsh_14AZeE"},"Ticket":""}
MainUrl | Mon Aug 26 2024 15:10:19 GMT-0400 (Atlantic Standard Time) | Sale | M0BDI2UO | M0BDI2UO | {"AuthorizationCode":"","AzulOrderId":"44439292","CustomOrderId":"M0BDI2UO","DateTime":"20240826151017","ErrorDescription":"","IsoCode":"3D","LotNumber":"","RRN":"","ResponseCode":"ISO8583","ResponseMessage":"3D_SECURE_CHALLENGE","ThreeDSChallenge":{"CReq":"CnsKICAgICJhY3NUcmFuc0lEIjogIjhjNzAwNWY5LTMwYmYtNDZlNC04ZjcxLWVkZTRlNDYwMTBjZSIsCiAgICAiY2hhbGxlbmdlV2luZG93U2l6ZSI6ICIwMyIsCiAgICAibWVzc2FnZVR5cGUiOiAiQ1JlcSIsCiAgICAibWVzc2FnZVZlcnNpb24iOiAiMi4yLjAiLAogICAgInRocmVlRFNTZXJ2ZXJUcmFuc0lEIjogImZjMThlMTkxLTk5NTEtNTA0Ni04MDAwLTAwMDAwMzAxZTg0MSIKfQ","MD":"","PaReq":"","RedirectPostUrl":"https://3ds-acs.test.modirum.com/mdpayacs/7f9ZVWXmYJtNDa1R/creq;token=327395011.1724699418.JHf1UMQ4QIy7KpvkKQbXDUlVsK2-H7mkn1cYdDguHXo"},"Ticket":""}
MainUrl | Mon Aug 26 2024 15:11:21 GMT-0400 (Atlantic Standard Time) | Sale | M0BDJEMV | M0BDJEMV | {"AuthorizationCode":"","AzulOrderId":"44439293","CustomOrderId":"M0BDJEMV","DateTime":"20240826151119","ErrorDescription":"","IsoCode":"3D","LotNumber":"","RRN":"","ResponseCode":"ISO8583","ResponseMessage":"3D_SECURE_CHALLENGE","ThreeDSChallenge":{"CReq":"CnsKICAgICJhY3NUcmFuc0lEIjogIjk2ZjBjYjdlLTRmMmYtNDg0Ny05NmUwLTc4MDhhNDM4NDE5MyIsCiAgICAiY2hhbGxlbmdlV2luZG93U2l6ZSI6ICIwMyIsCiAgICAibWVzc2FnZVR5cGUiOiAiQ1JlcSIsCiAgICAibWVzc2FnZVZlcnNpb24iOiAiMi4yLjAiLAogICAgInRocmVlRFNTZXJ2ZXJUcmFuc0lEIjogIjY4MmRlYTYwLTZjNDAtNTE5Ny04MDAwLTAwMDAwMzAxZTg0YiIKfQ","MD":"","PaReq":"","RedirectPostUrl":"https://3ds-acs.test.modirum.com/mdpayacs/qTJ1EZM2efKpTe8_/creq;token=327395061.1724699480.bKmOPd7gYz6M62uBq4XIoR85ahyL-MxYTHt9gk04Dgk"},"Ticket":""}
MainUrl | Mon Aug 26 2024 15:12:47 GMT-0400 (Atlantic Standard Time) | Sale | M0BDL9JQ | M0BDL9JQ | {"AuthorizationCode":"","AzulOrderId":"44439294","CustomOrderId":"M0BDL9JQ","DateTime":"20240826151246","ErrorDescription":"","IsoCode":"3D","LotNumber":"","RRN":"","ResponseCode":"ISO8583","ResponseMessage":"3D_SECURE_CHALLENGE","ThreeDSChallenge":{"CReq":"CnsKICAgICJhY3NUcmFuc0lEIjogIjBmNmVmYTY1LWNlZDYtNDgzNy1hZmMzLWM5ZTJlMGI0MGU3ZiIsCiAgICAiY2hhbGxlbmdlV2luZG93U2l6ZSI6ICIwMyIsCiAgICAibWVzc2FnZVR5cGUiOiAiQ1JlcSIsCiAgICAibWVzc2FnZVZlcnNpb24iOiAiMi4yLjAiLAogICAgInRocmVlRFNTZXJ2ZXJUcmFuc0lEIjogImYzZTFiMDhlLTYzNmUtNTI1NS04MDAwLTAwMDAwMzAxZTg3MyIKfQ","MD":"","PaReq":"","RedirectPostUrl":"https://3ds-acs.test.modirum.com/mdpayacs/elBHN1LQkXI__Crp/creq;token=327395121.1724699567.w3IcfDJ3jxv0M85-VDUAAksNBK05G5eoAa7GN7EtrNY"},"Ticket":""}
MainUrl | Mon Aug 26 2024 15:13:17 GMT-0400 (Atlantic Standard Time) | Sale | M0BDLWF5 | M0BDLWF5 | {"AuthorizationCode":"","AzulOrderId":"44439295","CustomOrderId":"M0BDLWF5","DateTime":"20240826151315","ErrorDescription":"","IsoCode":"3D","LotNumber":"","RRN":"","ResponseCode":"ISO8583","ResponseMessage":"3D_SECURE_CHALLENGE","ThreeDSChallenge":{"CReq":"CnsKICAgICJhY3NUcmFuc0lEIjogIjc2YWYyMDEwLTI0ZmItNDZjOC1iNjVhLTQ3NzE5YmE1NDc2MiIsCiAgICAiY2hhbGxlbmdlV2luZG93U2l6ZSI6ICIwMyIsCiAgICAibWVzc2FnZVR5cGUiOiAiQ1JlcSIsCiAgICAibWVzc2FnZVZlcnNpb24iOiAiMi4yLjAiLAogICAgInRocmVlRFNTZXJ2ZXJUcmFuc0lEIjogIjU1MjdkZDAxLTgyYWMtNTczYy04MDAwLTAwMDAwMzAxZTg3ZCIKfQ","MD":"","PaReq":"","RedirectPostUrl":"https://3ds-acs.test.modirum.com/mdpayacs/DwzBJHj4pdNtea_h/creq;token=327395131.1724699597.1s7y9lvdbB8J-pcOjHhCnG7fouWFBGrtsgH4-y7tfgU"},"Ticket":""}
MainUrl | Mon Aug 26 2024 15:14:06 GMT-0400 (Atlantic Standard Time) | Sale | M0BDMXU5 | M0BDMXU5 | {"AuthorizationCode":"","AzulOrderId":"44439296","CustomOrderId":"M0BDMXU5","DateTime":"20240826151404","ErrorDescription":"","IsoCode":"3D","LotNumber":"","RRN":"","ResponseCode":"ISO8583","ResponseMessage":"3D_SECURE_CHALLENGE","ThreeDSChallenge":{"CReq":"CnsKICAgICJhY3NUcmFuc0lEIjogIjVkZjM0ZGVkLTM2ZmUtNDhiNy05ZjI3LTc2NTU0N2RhYTlkOSIsCiAgICAiY2hhbGxlbmdlV2luZG93U2l6ZSI6ICIwMyIsCiAgICAibWVzc2FnZVR5cGUiOiAiQ1JlcSIsCiAgICAibWVzc2FnZVZlcnNpb24iOiAiMi4yLjAiLAogICAgInRocmVlRFNTZXJ2ZXJUcmFuc0lEIjogImZhM2RlMzBiLWFhZGMtNTc3NC04MDAwLTAwMDAwMzAxZTg4NyIKfQ","MD":"","PaReq":"","RedirectPostUrl":"https://3ds-acs.test.modirum.com/mdpayacs/j3Ka-uI1TptPuohP/creq;token=327395161.1724699646.ogV_YbCgo32ihy3bPtsxiLSA8IjNMp_NKwpimL4xEfw"},"Ticket":""}
MainUrl | Mon Aug 26 2024 15:16:49 GMT-0400 (Atlantic Standard Time) | Sale | M0BDQFW0 | M0BDQFW0 | {"AuthorizationCode":"","AzulOrderId":"44439297","CustomOrderId":"M0BDQFW0","DateTime":"20240826151647","ErrorDescription":"","IsoCode":"3D","LotNumber":"","RRN":"","ResponseCode":"ISO8583","ResponseMessage":"3D_SECURE_CHALLENGE","ThreeDSChallenge":{"CReq":"CnsKICAgICJhY3NUcmFuc0lEIjogIjZlYjA2OGUxLTViZjMtNGM2Ny1hMzk0LTkwNzQ2NDEyZDUwMyIsCiAgICAiY2hhbGxlbmdlV2luZG93U2l6ZSI6ICIwMyIsCiAgICAibWVzc2FnZVR5cGUiOiAiQ1JlcSIsCiAgICAibWVzc2FnZVZlcnNpb24iOiAiMi4yLjAiLAogICAgInRocmVlRFNTZXJ2ZXJUcmFuc0lEIjogIjUzYTdmZjZlLWJmMzAtNTA2OS04MDAwLTAwMDAwMzAxZTg5YiIKfQ","MD":"","PaReq":"","RedirectPostUrl":"https://3ds-acs.test.modirum.com/mdpayacs/LEijLkVGOr2kVpis/creq;token=327395271.1724699809.L2E1ADo1bZRIHZKFewpX2VgXUbxnPOSTFgjm4PzoAjQ"},"Ticket":""}
MainUrl | Mon Aug 26 2024 15:20:49 GMT-0400 (Atlantic Standard Time) | Sale | M0BDVKUQ | M0BDVKUQ | {"AuthorizationCode":"","AzulOrderId":"44439298","CustomOrderId":"M0BDVKUQ","DateTime":"20240826152047","ErrorDescription":"","IsoCode":"3D","LotNumber":"","RRN":"","ResponseCode":"ISO8583","ResponseMessage":"3D_SECURE_CHALLENGE","ThreeDSChallenge":{"CReq":"CnsKICAgICJhY3NUcmFuc0lEIjogIjcwMTEzYzFlLWViMTUtNDM5MS1iMDI2LTM5Mzg4Yjg5MjFiNCIsCiAgICAiY2hhbGxlbmdlV2luZG93U2l6ZSI6ICIwMyIsCiAgICAibWVzc2FnZVR5cGUiOiAiQ1JlcSIsCiAgICAibWVzc2FnZVZlcnNpb24iOiAiMi4yLjAiLAogICAgInRocmVlRFNTZXJ2ZXJUcmFuc0lEIjogIjMwYjcxODgwLTliODItNWMxNy04MDAwLTAwMDAwMzAxZThjMyIKfQ","MD":"","PaReq":"","RedirectPostUrl":"https://3ds-acs.test.modirum.com/mdpayacs/wENlwUdwqbNnnjO_/creq;token=327395471.1724700048.Wrn-lspeUAXUSSQO-zUK5xMKQV3eKmTI1gfXbMqcA04"},"Ticket":""}
MainUrl | Mon Aug 26 2024 15:30:38 GMT-0400 (Atlantic Standard Time) | Sale | M0BE87QO | M0BE87QO | {"AuthorizationCode":"","AzulOrderId":"44439300","CustomOrderId":"M0BE87QO","DateTime":"20240826153036","ErrorDescription":"","IsoCode":"3D","LotNumber":"","RRN":"","ResponseCode":"ISO8583","ResponseMessage":"3D_SECURE_CHALLENGE","ThreeDSChallenge":{"CReq":"CnsKICAgICJhY3NUcmFuc0lEIjogIjNkNDdkMTExLWYwMGYtNGI3MC1hNjk2LWE5ZjViNDFhMzE1ZiIsCiAgICAiY2hhbGxlbmdlV2luZG93U2l6ZSI6ICIwMyIsCiAgICAibWVzc2FnZVR5cGUiOiAiQ1JlcSIsCiAgICAibWVzc2FnZVZlcnNpb24iOiAiMi4yLjAiLAogICAgInRocmVlRFNTZXJ2ZXJUcmFuc0lEIjogImM3MWU3OTM3LWI1ZWUtNTYyMi04MDAwLTAwMDAwMzAxZTkyNyIKfQ","MD":"","PaReq":"","RedirectPostUrl":"https://3ds-acs.test.modirum.com/mdpayacs/xJ3DnTHzuHo6kEIt/creq;token=327395751.1724700638.0M4Xxw60B1gzw7t625EDCo4UBce0AL_YX3r2vJ1dVY8"},"Ticket":""}
